year,importer1,importer2,flow1
2017,Hawes Street,Orient Heights,2
2017,Pleasant Street,Northeastern University,37
2017,Downtown Crossing,Boston Univ. West,15
2017,Summit Ave.,Haymarket,104
2017,South Street,Porter,2
2017,Copley,Malden Center,374
2017,Griggs Street,Newton Highlands,7
2017,Sutherland Road,Eliot,0
2017,Massachusetts Ave.,Packards Corner,11
2017,Back Bay,Chestnut Hill,12
2017,Tappan Street,Mattapan,0
2017,Copley,Brookline Village,756
2017,Kent Street,Englewood Ave.,37
2017,Fields Corner,Allston Street,6
2017,Eliot,Brookline Hills,19
2017,Woodland,Boston Univ. West,4
2017,Brookline Hills,Massachusetts Ave.,2
2017,Mission Park,Alewife,12
2017,Aquarium,Mattapan,1
2017,Courthouse,Quincy Adams,189
2017,Roxbury Crossing,Reservoir,12
2017,Summit Ave.,Sullivan Square,11
2017,Shawmut,Government Center,68
2017,Arlington,Woodland,125
2017,Cleveland Circle,Chiswick Road,2
2017,Wollaston,Boylston,100
2017,Porter,Airport,211
2017,Riverway,Porter,4
2017,Davis,Riverside,23
2017,Quincy Adams,North Station,634
2017,Airport,Brookline Hills,29
2017,Quincy Adams,Downtown Crossing,3199
2017,Kenmore,South Street,71
2017,Brookline Village,Porter,33
2017,Back Bay,Beachmont,498
2017,Mission Park,Symphony,148
2017,Sullivan Square,Museum of Fine Arts,14
2017,Quincy Adams,Lechmere,70
2017,Packards Corner,Forest Hills,13
2017,Ashmont,Central,1426
2017,Green Street,Wellington,90
2017,Cleveland Circle,Charles/MGH,29
2017,Bowdoin,Museum of Fine Arts,4
2017,Longwood,Reservoir,508
2017,Suffolk Downs,Chinatown,43
2017,Cleveland Circle,Central,8
2017,Fenwood Road,Fields Corner,7
2017,Orient Heights,Harvard Ave.,29
2017,Blandford Street,Griggs Street,240
2017,Northeastern University,Riverside,42
2017,Stony Brook,Broadway,89
2017,Savin Hill,JFK/Umass,711
2017,Englewood Ave.,Science Park,4
2017,Chestnut Hill,Lechmere,22
2017,Washington Street,Washington Street,10
2017,Symphony,Sutherland Road,4
2017,Newton Highlands,Maverick,89
2017,Davis,Waban,14
2017,Wood Island,Airport,390
2017,Blandford Street,Mattapan,0
2017,Suffolk Downs,Boston Univ. Central,4
2017,Mattapan,Oak Grove,3
2017,Forest Hills,Boston Univ. West,5
2017,JFK/Umass,Lechmere,252
2017,Boston Univ. West,Sutherland Road,112
2017,Chiswick Road,Back of the Hill,0
2017,Davis,Tappan Street,12
2017,Haymarket,Cedar Grove,0
2017,Downtown Crossing,Davis,5591
2017,Savin Hill,Mattapan,20
2017,Hawes Street,Suffolk Downs,1
2017,Jackson Square,Courthouse,72
2017,Green Street,Copley,1
2017,Kenmore,Prudential,121
2017,Roxbury Crossing,Coolidge Corner,49
2017,Waban,Davis,13
2017,World Trade Center,Museum of Fine Arts,13
2017,Kenmore,Assembly,370
2017,Brookline Village,Savin Hill,12
2017,Saint Paul Street,Washington Street,88
2017,Newton Centre,Beaconsfield,94
2017,Oak Grove,Pleasant Street,19
2017,Tufts Medical Center,Back Bay,2112
2017,Englewood Ave.,Boston Univ. East,1
2017,Oak Grove,Porter,57
2017,Broadway,Lechmere,140
2017,Boston Univ. West,Forest Hills,15
2017,Washington Square,North Station,96
2017,Broadway,Wonderland,108
2017,Boston College,Government Center,77
2017,Waban,Boston Univ. East,0
2017,Malden Center,Woodland,34
2017,Newton Centre,Broadway,43
2017,Aquarium,Science Park,58
2017,Heath Street,Ashmont,16
2017,South Street,Maverick,2
2017,Green Street,JFK/Umass,178
2017,Waban,Kent Street,2
2017,Griggs Street,Prudential,13
2017,Hawes Street,Oak Grove,3
2017,Brigham Circle,Revere Beach,77
2017,State Street,Summit Ave.,7
2017,Alewife,Longwood Medical Area,177
2017,Davis,Malden Center,168
2017,Boston College,Saint Paul Street,13
2017,Northeastern University,Central,145
2017,Maverick,Malden Center,405
2017,Reservoir,Chiswick Road,1
2017,Allston Street,Copley,463
2017,Brookline Village,Airport,50
2017,Bowdoin,Quincy Adams,25
2017,Symphony,Brookline Village,23
2017,Cleveland Circle,Kent Street,40
2017,Aquarium,Boston Univ. Central,10
2017,North Quincy,North Quincy,4
2017,Riverway,Quincy Adams,1
2017,Massachusetts Ave.,Massachusetts Ave.,5
2017,Blandford Street,Central Ave.,0
2017,State Street,Ruggles,1696
2017,Wollaston,Back Bay,500
2017,Central,Fenwood Road,21
2017,Sullivan Square,State Street,2902
2017,Northeastern University,Wollaston,34
2017,Riverway,Washington Street,3
2017,Mission Park,Packards Corner,0
2017,Kent Street,Boston Univ. East,2
2017,Prudential,Boston Univ. West,7
2017,Boston Univ. West,Ruggles,1
2017,Englewood Ave.,Kent Street,33
2017,Airport,Orient Heights,2075
2017,Harvard,Roxbury Crossing,328
2017,Boston College,Porter,3
2017,Reservoir,Forest Hills,113
2017,Beachmont,Jackson Square,28
2017,Government Center,Harvard Ave.,229
2017,Waban,Roxbury Crossing,0
2017,Quincy Center,Shawmut,159
2017,Brookline Hills,Government Center,306
2017,Community College,Charles/MGH,143
2017,Maverick,Jackson Square,341
2017,Boylston,Sullivan Square,66
2017,South Street,Coolidge Corner,6
2017,Downtown Crossing,Allston Street,22
2017,Capen Street,Shawmut,0
2017,Blandford Street,Malden Center,31
2017,Broadway,Ruggles,262
2017,Allston Street,Saint Mary Street,1
2017,Chestnut Hill Ave.,Warren Street,83
2017,Andrew,Massachusetts Ave.,168
2017,Sutherland Road,Assembly,0
2017,Eliot,Longwood,193
2017,Ruggles,Park Street,7
2017,Beaconsfield,Sullivan Square,4
2017,World Trade Center,Mission Park,8
2017,Downtown Crossing,Newton Highlands,24
2017,World Trade Center,Assembly,26
2017,Eliot,Kendall/MIT,85
2017,Central,Woodland,19
2017,Park Street,Capen Street,9
2017,Englewood Ave.,Lechmere,28
2017,Boston College,Malden Center,13
2017,Suffolk Downs,Andrew,16
2017,Riverside,Porter,30
2017,Maverick,Suffolk Downs,406
2017,Pleasant Street,Newton Highlands,0
2017,Jackson Square,Boston Univ. East,6
2017,Symphony,Kent Street,8
2017,Boston Univ. West,Newton Highlands,3
2017,Washington Square,Prudential,11
2017,Washington Street,Brandon Hall,0
2017,Ruggles,Davis,365
2017,Valley Road,Davis,0
2017,Packards Corner,Harvard,28
2017,Central,Quincy Center,794
2017,Eliot,Harvard Ave.,6
2017,Fenwood Road,Brookline Hills,0
2017,Alewife,Chiswick Road,3
2017,Saint Mary Street,Washington Square,209
2017,Hynes Convention Center,Broadway,249
2017,Forest Hills,Arlington,15
2017,South Station,Chestnut Hill,98
2017,South Street,Harvard,8
2017,Museum of Fine Arts,Assembly,20
2017,Broadway,Hawes Street,14
2017,Airport,Lechmere,605
2017,Symphony,Lechmere,408
2017,JFK/Umass,Savin Hill,770
2017,Kent Street,Porter,10
2017,Washington Street,Government Center,126
2017,Chestnut Hill Ave.,Lechmere,11
2017,Brookline Village,Andrew,10
2017,Back of the Hill,Prudential,29
2017,Fields Corner,Mission Park,10
2017,Aquarium,Harvard Ave.,25
2017,Brandon Hall,Ashmont,1
2017,Babcock Street,Brookline Hills,2
2017,Chinatown,Beachmont,174
2017,Kent Street,North Station,56
2017,Chestnut Hill Ave.,Fenwood Road,0
2017,Boylston,Shawmut,57
2017,Fields Corner,Brookline Village,16
2017,Chestnut Hill Ave.,Boston Univ. West,25
2017,Sullivan Square,Park Street,5
2017,Andrew,Englewood Ave.,11
2017,Boston College,Fenwood Road,0
2017,Roxbury Crossing,Chestnut Hill,9
2017,Community College,Cleveland Circle,16
2017,Eliot,Newton Highlands,25
2017,Central Ave.,Wellington,6
2017,Boston Univ. West,Orient Heights,3
2017,Chestnut Hill,Central,61
2017,Heath Street,Massachusetts Ave.,5
2017,Packards Corner,Sutherland Road,222
2017,Wonderland,Fenwood Road,10
2017,Government Center,Heath Street,114
2017,Orient Heights,Government Center,1406
2017,Newton Highlands,Babcock Street,4
2017,Science Park,Government Center,242
2017,Fenway,Brookline Hills,295
2017,Central,Oak Grove,291
2017,Brookline Village,South Street,0
2017,Beachmont,State Street,2852
2017,Chestnut Hill,Porter,29
2017,Kent Street,South Station,40
2017,Roxbury Crossing,Alewife,153
2017,Griggs Street,Alewife,6
2017,Back Bay,Allston Street,11
2017,Back Bay,Washington Square,6
2017,Maverick,Massachusetts Ave.,534
2017,Wood Island,State Street,1885
2017,Heath Street,Riverway,26
2017,Kenmore,Englewood Ave.,123
2017,Fenway,Assembly,20
2017,Mission Park,Downtown Crossing,2
2017,Lechmere,Allston Street,33
2017,Charles/MGH,Beaconsfield,35
2017,Hynes Convention Center,Warren Street,435
2017,Revere Beach,Assembly,122
2017,Brandon Hall,Braintree,2
2017,Brandon Hall,Waban,1
2017,Quincy Center,Sutherland Road,5
2017,Sutherland Road,Newton Highlands,2
2017,Brookline Village,Chiswick Road,7
2017,Assembly,Saint Mary Street,20
2017,Hawes Street,South Station,36
2017,Airport,Bowdoin,1348
2017,Davis,Saint Paul Street,29
2017,Woodland,Stony Brook,2
2017,Central Ave.,JFK/Umass,9
2017,Englewood Ave.,Riverside,3
2017,Braintree,Chestnut Hill,7
2017,Waban,Ashmont,3
2017,Newton Highlands,Porter,23
2017,Chinatown,Courthouse,6
2017,Boston Univ. Central,Pleasant Street,183
2017,Back of the Hill,Shawmut,2
2017,Park Street,Ashmont,2139
2017,Revere Beach,Newton Centre,31
2017,Wollaston,Prudential,128
2017,Beaconsfield,Boston Univ. Central,1
2017,Wonderland,Jackson Square,79
2017,Copley,Braintree,447
2017,Haymarket,Pleasant Street,54
2017,Cleveland Circle,Englewood Ave.,315
2017,Eliot,Longwood Medical Area,2
2017,Chestnut Hill,Boston Univ. West,10
2017,Kent Street,Boylston,68
2017,JFK/Umass,Griggs Street,45
2017,Longwood Medical Area,Back Bay,7
2017,Beaconsfield,Airport,23
2017,Harvard Ave.,Lechmere,61
2017,Braintree,Blandford Street,15
2017,Roxbury Crossing,Back of the Hill,1
2017,Boston Univ. West,Fenway,4
2017,Packards Corner,Brigham Circle,3
2017,Broadway,State Street,141
2017,Cleveland Circle,Newton Centre,9
2017,Harvard Ave.,Symphony,45
2017,Ruggles,Courthouse,40
2017,Orient Heights,Aquarium,2695
2017,Washington Street,Wood Island,1
2017,Community College,Community College,4
2017,Aquarium,Back Bay,262
2017,Hynes Convention Center,Boylston,2321
2017,Hynes Convention Center,Airport,493
2017,Washington Square,JFK/Umass,33
2017,Porter,Suffolk Downs,13
2017,Park Street,Boylston,673
2017,Heath Street,Brookline Hills,0
2017,Harvard,Butler,1
2017,Forest Hills,Hawes Street,5
2017,JFK/Umass,Saint Mary Street,64
2017,Lechmere,Green Street,105
2017,Arlington,Valley Road,1
2017,Fenway,Newton Centre,220
2017,Science Park,Park Street,413
2017,Chestnut Hill,Suffolk Downs,2
2017,Beaconsfield,Northeastern University,19
2017,Beaconsfield,JFK/Umass,28
2017,Braintree,Sullivan Square,73
2017,World Trade Center,Davis,306
2017,Andrew,Longwood,26
2017,Lechmere,State Street,6
2017,North Station,North Quincy,562
2017,Newton Highlands,Stony Brook,3
2017,Brigham Circle,Ashmont,68
2017,Haymarket,Andrew,590
2017,Maverick,Hynes Convention Center,717
2017,Saint Mary Street,Orient Heights,21
2017,Stony Brook,Sullivan Square,145
2017,World Trade Center,JFK/Umass,207
2017,Harvard Ave.,Stony Brook,11
2017,Kenmore,Brookline Village,424
2017,Chiswick Road,JFK/Umass,22
2017,Reservoir,Charles/MGH,57
2017,Washington Square,Blandford Street,8
2017,Downtown Crossing,Prudential,120
2017,Fenwood Road,Community College,12
2017,Kendall/MIT,Lechmere,69
2017,Chinatown,Brigham Circle,11
2017,Haymarket,Suffolk Downs,25
2017,Malden Center,Saint Paul Street,56
2017,Fairbanks Street,Kendall/MIT,30
2017,Orient Heights,Washington Street,6
2017,Tufts Medical Center,Central Ave.,2
2017,Boston College,Suffolk Downs,2
2017,Milton,Jackson Square,0
2017,Brookline Village,Harvard,85
2017,Kendall/MIT,Suffolk Downs,51
2017,Harvard,Ashmont,1096
2017,Assembly,Courthouse,13
2017,Kendall/MIT,Park Street,4810
2017,Chinatown,Fenwood Road,4
2017,Brigham Circle,Kenmore,22
2017,Orient Heights,Museum of Fine Arts,51
2017,Andrew,Quincy Adams,264
2017,Forest Hills,Blandford Street,15
2017,Andrew,Community College,341
2017,Fenwood Road,Boston Univ. East,0
2017,Revere Beach,Oak Grove,32
2017,Washington Street,Chestnut Hill,5
2017,Government Center,Washington Square,173
2017,Maverick,Park Street,782
2017,Griggs Street,Englewood Ave.,1
2017,Fenwood Road,Sutherland Road,0
2017,Riverside,Wonderland,22
2017,Roxbury Crossing,Fairbanks Street,1
2017,Chinatown,Savin Hill,62
2017,Lechmere,Museum of Fine Arts,171
2017,Savin Hill,Savin Hill,6
2017,Alewife,Allston Street,2
2017,Andrew,Airport,180
2017,Downtown Crossing,Chiswick Road,21
2017,Andrew,Pleasant Street,12
2017,Braintree,Riverway,3
2017,Eliot,Boston Univ. East,0
2017,Wood Island,Bowdoin,447
2017,Symphony,Heath Street,122
2017,Ruggles,Hynes Convention Center,6
2017,Brigham Circle,Lechmere,242
2017,Chestnut Hill Ave.,Fields Corner,10
2017,Central,Andrew,629
2017,Haymarket,Fenway,99
2017,Copley,Wonderland,689
2017,South Station,World Trade Center,2104
2017,Fields Corner,Aquarium,18
2017,Woodland,Forest Hills,50
2017,Downtown Crossing,Charles/MGH,1339
2017,Museum of Fine Arts,Dean Road,0
2017,Bowdoin,Boston Univ. Central,2
2017,Boylston,Quincy Adams,131
2017,Hawes Street,Alewife,9
2017,Brigham Circle,Andrew,35
2017,Ashmont,Malden Center,181
2017,Bowdoin,Fields Corner,11
2017,Quincy Adams,Hynes Convention Center,307
2017,Blandford Street,Brookline Hills,3
2017,Roxbury Crossing,Newton Highlands,5
2017,Kent Street,Maverick,17
2017,Griggs Street,Savin Hill,6
2017,Wellington,Andrew,144
2017,State Street,Central,282
2017,Fenway,JFK/Umass,125
2017,Brigham Circle,Davis,126
2017,Longwood Medical Area,North Quincy,163
2017,Washington Square,Broadway,9
2017,Suffolk Downs,Dean Road,1
2017,Woodland,Brigham Circle,0
2017,Brigham Circle,Airport,76
2017,North Station,Central Ave.,3
2017,JFK/Umass,Fields Corner,1648
2017,Brookline Village,Packards Corner,4
2017,Symphony,Summit Ave.,11
2017,Alewife,Aquarium,104
2017,Broadway,Shawmut,402
2017,North Quincy,Jackson Square,76
2017,Aquarium,Brookline Village,18
2017,Boston Univ. West,Warren Street,77
2017,Fenway,World Trade Center,28
2017,Chinatown,Griggs Street,2
2017,Museum of Fine Arts,Haymarket,297
2017,Eliot,Beaconsfield,38
2017,Mattapan,Ruggles,111
2017,Capen Street,Kendall/MIT,0
2017,Boston Univ. East,Griggs Street,237
2017,Harvard Ave.,Boston College,226
2017,Allston Street,Harvard Ave.,101
2017,Fields Corner,Newton Highlands,33
2017,Massachusetts Ave.,Griggs Street,2
2017,Heath Street,Packards Corner,1
2017,Griggs Street,Brigham Circle,1
2017,Charles/MGH,Kenmore,388
2017,Savin Hill,Blandford Street,7
2017,Warren Street,Revere Beach,10
2017,Babcock Street,Wollaston,23
2017,Boston College,Babcock Street,30
2017,Science Park,Washington Square,9
2017,Symphony,Chestnut Hill,3
2017,Coolidge Corner,Lechmere,98
2017,Hawes Street,Symphony,7
2017,Wonderland,Haymarket,167
2017,Revere Beach,Stony Brook,25
2017,Symphony,Downtown Crossing,1
2017,Malden Center,Government Center,5
2017,Brandon Hall,Ruggles,0
2017,Saint Paul Street,Beaconsfield,4
2017,Cleveland Circle,North Quincy,6
2017,North Quincy,Reservoir,36
2017,JFK/Umass,Back of the Hill,3
2017,Prudential,Washington Street,14
2017,Dean Road,Fields Corner,7
2017,Cleveland Circle,Quincy Center,3
2017,Andrew,Longwood Medical Area,31
2017,Aquarium,Reservoir,36
2017,South Station,Washington Square,87
2017,South Street,Chestnut Hill,0
2017,Beachmont,Andrew,53
2017,State Street,Stony Brook,1846
2017,Boston Univ. West,Englewood Ave.,0
2017,State Street,Capen Street,1
2017,North Station,Kent Street,41
2017,Northeastern University,Quincy Adams,60
2017,Beaconsfield,Englewood Ave.,3
2017,Ashmont,Newton Highlands,34
2017,Chinatown,Hynes Convention Center,70
2017,Courthouse,Broadway,64
2017,Broadway,Saint Mary Street,27
2017,Ashmont,Symphony,47
2017,Back of the Hill,Broadway,0
2017,Harvard Ave.,Fields Corner,42
2017,Mission Park,Massachusetts Ave.,4
2017,Hynes Convention Center,Fields Corner,298
2017,Central,Boston College,16
2017,Davis,Maverick,362
2017,Arlington,Washington Street,111
2017,Park Street,Park Street,13
2017,Revere Beach,Quincy Center,81
2017,Kendall/MIT,Back Bay,580
2017,Roxbury Crossing,Beaconsfield,8
2017,Brigham Circle,Stony Brook,9
2017,Jackson Square,Wellington,190
2017,Oak Grove,Longwood,28
2017,Northeastern University,Eliot,7
2017,Suffolk Downs,Brookline Village,16
2017,Downtown Crossing,Milton,1
2017,Washington Street,Harvard,42
2017,Back of the Hill,Hynes Convention Center,9
2017,Eliot,Harvard,56
2017,Wellington,Kenmore,1054
2017,Aquarium,North Station,218
2017,Allston Street,Oak Grove,4
2017,Longwood Medical Area,Prudential,542
2017,Brookline Hills,Science Park,12
2017,Englewood Ave.,Cleveland Circle,1
2017,Malden Center,Packards Corner,46
2017,Airport,Sullivan Square,776
2017,Beaconsfield,Saint Mary Street,0
2017,Museum of Fine Arts,Central Ave.,0
2017,Chinatown,Massachusetts Ave.,1527
2017,Central,Milton,1
2017,Courthouse,South Street,1
2017,Brookline Hills,Copley,484
2017,Reservoir,Roxbury Crossing,9
2017,Orient Heights,Babcock Street,22
2017,Northeastern University,Kendall/MIT,121
2017,Courthouse,Saint Paul Street,8
2017,Green Street,Central Ave.,1
2017,Packards Corner,Massachusetts Ave.,1
2017,World Trade Center,Heath Street,2
2017,Davis,South Street,4
2017,Prudential,Fenway,32
2017,Back of the Hill,Boston Univ. West,0
2017,Ruggles,Central,369
2017,Chiswick Road,Andrew,9
2017,Aquarium,Chinatown,120
2017,Griggs Street,Symphony,14
2017,Fenway,South Station,236
2017,Heath Street,Cleveland Circle,0
2017,Maverick,Harvard,1066
2017,Heath Street,Griggs Street,1
2017,Sullivan Square,South Station,413
2017,Mission Park,Summit Ave.,0
2017,Pleasant Street,Airport,15
2017,Fenwood Road,Malden Center,9
2017,Washington Square,Charles/MGH,50
2017,Science Park,Chiswick Road,6
2017,Haymarket,Kent Street,61
2017,Englewood Ave.,Stony Brook,0
2017,Hawes Street,Warren Street,0
2017,Wellington,Central,405
2017,Andrew,Washington Street,23
2017,Charles/MGH,Babcock Street,43
2017,Quincy Adams,Boston Univ. East,10
2017,Haymarket,Savin Hill,197
2017,Kent Street,Ashmont,12
2017,Allston Street,Airport,34
2017,Fenway,Coolidge Corner,31
2017,Revere Beach,Sutherland Road,2
2017,Aquarium,Andrew,60
2017,Boston Univ. West,Mission Park,2
2017,Harvard Ave.,Boston Univ. East,398
2017,Blandford Street,Government Center,52
2017,Pleasant Street,South Station,33
2017,Revere Beach,Green Street,30
2017,Prudential,Riverside,25
