year,importer1,importer2,flow1
2017,Green,Orange,3
2017,Green,Green,208
2017,Green,Orange,3
2017,Green,Green,16
2017,Green,Red,7
2017,Green,Green,14
2017,Green,Green,165
2017,Red,Green,1047
2017,Orange,Green,9
2017,Orange,Orange,596
2017,Green,Red,660
2017,Green,Green,220
2017,Red,Orange,50
2017,Green,Red,0
2017,Green,Red,3
2017,Green,Red,39
2017,Red,Blue,123
2017,Red,Red,0
2017,Green,Green,557
2017,Red,Green,16
2017,Orange,Green,800
2017,Green,Orange,1
2017,Red,Red,288
2017,Blue,Orange,489
2017,Red,Red,691
2017,Gray,Red,1
2017,Black,Gray,156
2017,Blue,Green,43
2017,Orange,Green,2
2017,Green,Red,72
2017,Red,Green,110
2017,Orange,Green,6
2017,Green,Green,257
2017,Blue,Green,21
2017,Orange,Green,1
2017,Red,Green,15
2017,Green,Red,26
2017,Red,Orange,458
2017,Green,Red,26
2017,Green,Green,7
2017,Green,Red,11
2017,Green,Red,7
2017,Green,Green,34
2017,Green,Orange,0
2017,Green,Green,278
2017,Green,Green,100
2017,Green,Green,180
2017,Blue,Green,7
2017,Green,Red,20
2017,Blue,Orange,14
2017,Red,Blue,69
2017,Red,Green,38
2017,Red,Green,0
2017,Green,Green,0
2017,Green,Blue,7
2017,Red,Red,1817
2017,Green,Green,3
2017,Green,Green,45
2017,Blue,Red,31
2017,Green,Red,1050
2017,Orange,Green,5
2017,Green,Green,63
2017,Red,Orange,252
2017,Green,Green,0
2017,Red,Red,932
2017,Green,Orange,77
2017,Black,Green,646
2017,Orange,Orange,243
2017,Blue,Blue,116
2017,Green,Red,0
2017,Green,Green,0
2017,Green,Red,22
2017,Orange,Red,145
2017,Green,Green,24
2017,Orange,Green,12
2017,Red,Blue,289
2017,Green,Red,46
2017,Blue,Green,19
2017,Red,Blue,127
2017,Orange,Orange,94
2017,Red,Orange,17
2017,Green,Black,358
2017,Black,Green,268
2017,Red,Green,765
2017,Red,Green,1
2017,Orange,Green,2
2017,Black,Green,2264
2017,Green,Green,39
2017,Red,Green,71
2017,Red,Red,40
2017,Green,Green,6
2017,Blue,Red,153
2017,Orange,Orange,290
2017,Green,Orange,6
2017,Red,Orange,0
2017,Red,Green,23
2017,Red,Green,53
2017,Blue,Green,38
2017,Green,Green,179
2017,Green,Green,0
2017,Blue,Red,12
2017,Green,Green,1
2017,Green,Orange,1
2017,Red,Red,1900
2017,Green,Red,31
2017,Green,Green,47
2017,Gray,Green,29
2017,Red,Green,54
2017,Red,Green,0
2017,Red,Green,15
2017,Green,Red,0
2017,Orange,Green,1
2017,Green,Green,198
2017,Green,Red,4
2017,Blue,Orange,433
2017,Orange,Orange,1224
2017,Green,Orange,827
2017,Red,Blue,110
2017,Orange,Orange,2981
2017,Green,Green,10
2017,Orange,Red,543
2017,Green,Red,4
2017,Blue,Black,76
2017,Orange,Green,32
2017,Green,Red,17
2017,Red,Green,0
2017,Green,Green,0
2017,Green,Gray,4
2017,Green,Orange,14
2017,Green,Red,31
2017,Green,Blue,0
2017,Green,Blue,88
2017,Red,Green,0
2017,Green,Green,4
2017,Red,Green,18
2017,Orange,Green,29
2017,Orange,Green,21
2017,Green,Green,0
2017,Green,Green,1
2017,Red,Green,0
2017,Blue,Orange,40
2017,Green,Orange,7
2017,Orange,Red,160
2017,Red,Green,3
2017,Orange,Gray,122
2017,Green,Green,1
2017,Green,Green,167
2017,Gray,Green,9
2017,Green,Green,321
2017,Green,Green,4
2017,Red,Red,204
2017,Green,Green,0
2017,Green,Red,23
2017,Red,Orange,266
2017,Green,Green,0
2017,Blue,Red,49
2017,Red,Orange,31
2017,Black,Orange,47
2017,Red,Red,499
2017,Orange,Green,1
2017,Orange,Black,4546
2017,Black,Orange,326
2017,Orange,Green,3
2017,Green,Green,3
2017,Green,Green,0
2017,Red,Green,11
2017,Green,Black,1
2017,Orange,Red,203
2017,Green,Green,0
2017,Red,Green,533
2017,Green,Red,255
2017,Green,Orange,37
2017,Blue,Green,25
2017,Green,Red,14
2017,Red,Green,2
2017,Blue,Green,19
2017,Green,Green,12
2017,Blue,Blue,2112
2017,Red,Orange,559
2017,Red,Orange,0
2017,Green,Green,505
2017,Red,Orange,692
2017,Red,Green,0
2017,Green,Orange,0
2017,Green,Green,111
2017,Green,Green,86
2017,Green,Blue,11
2017,Green,Green,162
2017,Orange,Orange,935
2017,Green,Green,0
2017,Red,Green,25
2017,Red,Orange,30
2017,Red,Blue,44
2017,Blue,Blue,254
2017,Red,Green,10
2017,Orange,Green,6
2017,Red,Green,18
2017,Green,Green,18
2017,Red,Green,13
2017,Green,Orange,88
2017,Green,Blue,769
2017,Green,Green,401
2017,Green,Orange,33
2017,Green,Green,1
2017,Red,Green,27
2017,Green,Red,5
2017,Black,Orange,252
2017,Green,Red,0
2017,Blue,Green,7
2017,Red,Red,35
2017,Green,Green,95
2017,Green,Red,0
2017,Green,Green,6
2017,Blue,Red,9
2017,Blue,Red,121
2017,Green,Blue,11
2017,Green,Orange,2
2017,Red,Green,125
2017,Orange,Green,7
2017,Blue,Red,3
2017,Green,Orange,10
2017,Green,Green,2
2017,Green,Green,2
2017,Green,Green,15
2017,Green,Green,497
2017,Green,Green,6
2017,Orange,Orange,438
2017,Orange,Green,14
2017,Blue,Green,11
2017,Green,Green,3
2017,Orange,Green,7
2017,Green,Orange,14
2017,Orange,Green,19
2017,Blue,Red,871
2017,Green,Green,319
2017,Red,Green,99
2017,Green,Green,4
2017,Blue,Green,11
2017,Blue,Green,14
2017,Orange,Green,38
2017,Green,Green,1
2017,Red,Red,1324
2017,Green,Orange,33
2017,Green,Orange,10
2017,Red,Green,290
2017,Blue,Green,22
2017,Green,Blue,60
2017,Green,Green,176
2017,Green,Red,5
2017,Green,Green,0
2017,Green,Blue,3
2017,Red,Red,463
2017,Green,Green,0
2017,Blue,Green,64
2017,Red,Green,243
2017,Green,Red,0
2017,Green,Orange,1345
2017,Green,Red,21
2017,Green,Green,14
2017,Green,Green,40
2017,Green,Green,154
2017,Orange,Green,886
2017,Red,Green,10
2017,Green,Green,1
2017,Green,Red,12
2017,Green,Orange,0
2017,Green,Red,49
2017,Green,Green,206
2017,Green,Red,19
2017,Green,Green,6
2017,Green,Blue,0
2017,Orange,Orange,2449
2017,Orange,Green,27
2017,Green,Blue,23
2017,Red,Blue,286
2017,Green,Green,64
2017,Orange,Green,1
2017,Blue,Green,17
2017,Green,Green,0
2017,Red,Blue,105
2017,Blue,Orange,114
2017,Green,Green,485
2017,Green,Black,64
2017,Green,Blue,46
2017,Gray,Green,10
2017,Green,Green,0
2017,Gray,Blue,110
2017,Orange,Green,2779
2017,Green,Red,91
2017,Red,Green,3
2017,Green,Green,487
2017,Orange,Green,15
2017,Red,Green,47
2017,Green,Red,22
2017,Green,Green,27
2017,Green,Gray,0
2017,Green,Red,404
2017,Red,Green,2
2017,Green,Blue,15
2017,Green,Green,274
2017,Green,Green,19
2017,Green,Black,240
2017,Red,Green,23
2017,Green,Green,12
2017,Orange,Green,2
2017,Green,Black,285
2017,Green,Green,12
2017,Orange,Orange,1184
2017,Blue,Blue,394
2017,Green,Green,358
2017,Green,Orange,25
2017,Black,Blue,62
2017,Green,Blue,17
2017,Red,Green,6
2017,Red,Green,39
2017,Green,Gray,9
2017,Green,Green,279
2017,Green,Green,11
2017,Green,Blue,5
2017,Green,Orange,1
2017,Green,Blue,23
2017,Red,Green,1
2017,Orange,Green,2
2017,Red,Red,904
2017,Black,Orange,298
2017,Green,Orange,43
2017,Red,Green,8
2017,Green,Green,401
2017,Green,Green,526
2017,Green,Orange,129
2017,Orange,Blue,251
2017,Black,Green,6
2017,Green,Green,221
2017,Green,Green,130
2017,Orange,Green,1017
2017,Green,Green,0
2017,Red,Green,158
2017,Gray,Orange,22
2017,Green,Gray,4
2017,Orange,Green,20
2017,Green,Green,0
2017,Green,Red,5
2017,Blue,Green,17
2017,Blue,Black,2624
2017,Red,Red,1325
2017,Orange,Green,45
2017,Green,Blue,4
2017,Red,Green,18
2017,Green,Red,84
2017,Green,Orange,8
2017,Red,Red,6
2017,Red,Green,57
2017,Green,Red,53
2017,Green,Green,1
2017,Red,Green,8
2017,Blue,Red,23
2017,Green,Green,1
2017,Green,Orange,0
2017,Green,Green,94
2017,Orange,Green,5
2017,Green,Green,32
2017,Red,Blue,6
2017,Orange,Blue,165
2017,Orange,Green,4
2017,Green,Green,14
2017,Green,Orange,10
2017,Green,Red,13
2017,Green,Green,0
2017,Green,Green,19
2017,Red,Red,5
2017,Green,Green,0
2017,Green,Gray,3
2017,Red,Green,5
2017,Blue,Black,232
2017,Orange,Green,1
2017,Red,Green,0
2017,Red,Green,565
2017,Orange,Red,474
2017,Orange,Red,175
2017,Red,Red,7198
2017,Red,Red,162
2017,Red,Green,0
2017,Green,Green,3
2017,Green,Green,1
2017,Green,Green,7
2017,Red,Orange,0
2017,Orange,Green,7
2017,Green,Red,0
2017,Blue,Green,10
2017,Green,Green,1
2017,Orange,Green,8
2017,Blue,Green,7
2017,Orange,Green,4
2017,Red,Green,29
2017,Green,Green,13
2017,Green,Green,313
2017,Red,Black,315
2017,Green,Green,2
2017,Green,Green,132
2017,Green,Blue,2
2017,Green,Green,11
2017,Red,Green,13
2017,Green,Green,19
2017,Blue,Green,90
2017,Green,Green,1
2017,Orange,Red,159
2017,Red,Green,3
2017,Red,Blue,109
2017,Orange,Green,7
2017,Red,Green,4
2017,Green,Red,11
2017,Red,Orange,178
2017,Red,Green,22
2017,Green,Red,419
2017,Black,Red,31
2017,Green,Green,81
2017,Red,Orange,3
2017,Green,Green,203
2017,Orange,Red,318
2017,Orange,Green,16
2017,Orange,Green,4
2017,Red,Gray,247
2017,Green,Green,176
2017,Green,Blue,11
2017,Green,Red,20
2017,Orange,Green,5
2017,Green,Green,21
2017,Orange,Green,12
2017,Orange,Orange,221
2017,Green,Red,0
2017,Red,Black,6
2017,Orange,Green,30
2017,Green,Green,6
2017,Green,Green,0
2017,Green,Green,3
2017,Green,Blue,392
2017,Green,Green,81
2017,Orange,Blue,612
2017,Red,Green,2
2017,Red,Green,18
2017,Green,Green,9
2017,Green,Green,237
2017,Green,Green,526
2017,Orange,Green,14
2017,Red,Red,506
2017,Green,Green,1
2017,Red,Green,138
2017,Green,Red,13
2017,Black,Blue,980
2017,Orange,Green,20
2017,Green,Green,1
2017,Green,Black,140
2017,Blue,Green,6
2017,Green,Green,3
2017,Green,Green,546
2017,Green,Orange,3
2017,Green,Green,0
2017,Black,Green,203
2017,Green,Blue,60
2017,Green,Red,17
2017,Red,Red,0
2017,Blue,Green,21
2017,Blue,Red,75
2017,Green,Green,3
2017,Green,Green,0
2017,Orange,Green,59
2017,Green,Orange,0
2017,Green,Red,81
2017,Red,Green,49
2017,Green,Green,80
2017,Red,Black,4182
2017,Blue,Red,70
2017,Orange,Green,14
2017,Green,Green,38
2017,Orange,Green,2389
2017,Gray,Green,4
2017,Green,Blue,74
2017,Red,Orange,313
2017,Red,Red,5292
2017,Black,Green,42
2017,Green,Orange,2
2017,Green,Red,38
2017,Red,Orange,160
2017,Blue,Blue,1724
2017,Orange,Red,150
2017,Red,Green,107
2017,Red,Red,3906
2017,Blue,Green,207
2017,Green,Green,34
2017,Green,Gray,35
2017,Red,Red,2
2017,Green,Green,1
2017,Red,Orange,518
2017,Orange,Green,24
2017,Green,Red,0
2017,Green,Green,117
2017,Red,Red,67
2017,Green,Green,0
2017,Blue,Red,556
2017,Black,Orange,185
2017,Red,Orange,121
2017,Green,Red,184
2017,Red,Orange,10
2017,Green,Orange,1
2017,Green,Green,1
2017,Green,Orange,13
2017,Green,Red,23
2017,Orange,Green,35
2017,Blue,Green,10
2017,Green,Green,0
2017,Green,Green,0
2017,Red,Green,23
2017,Green,Orange,1368
2017,Orange,Red,140
2017,Green,Red,48
2017,Green,Green,3
2017,Green,Green,72
2017,Green,Black,395
2017,Green,Orange,13
2017,Green,Green,3
2017,Green,Red,0
2017,Blue,Red,5
2017,Red,Green,0
2017,Green,Blue,98
2017,Red,Orange,307
2017,Gray,Red,199
2017,Green,Red,4
2017,Red,Red,171
2017,Green,Green,118
2017,Blue,Blue,686
2017,Blue,Red,11
2017,Green,Green,20
2017,Orange,Green,206
2017,Green,Red,73
2017,Green,Green,284
2017,Orange,Orange,538
2017,Green,Orange,13
2017,Green,Green,130
2017,Red,Green,1
2017,Green,Green,3
2017,Red,Green,4
2017,Green,Orange,3
2017,Orange,Green,83
2017,Green,Green,11
2017,Orange,Blue,292
2017,Green,Green,1
2017,Green,Orange,18
2017,Gray,Green,4
2017,Gray,Green,3
2017,Green,Blue,306
2017,Red,Blue,15
2017,Green,Orange,6
2017,Orange,Green,5
2017,Green,Green,113
2017,Red,Green,30
2017,Blue,Orange,210
2017,Orange,Red,186
2017,Green,Gray,12
2017,Red,Green,410
2017,Green,Blue,2
2017,Black,Orange,2945
2017,Orange,Black,1
2017,Green,Green,0
2017,Black,Orange,50
2017,Red,Blue,26
2017,Red,Green,12
2017,Green,Green,0
2017,Green,Green,394
2017,Blue,Orange,108
2017,Red,Red,85
2017,Green,Blue,3
2017,Green,Red,427
2017,Green,Green,16
2017,Green,Green,7
2017,Green,Green,0
2017,Green,Green,1
2017,Green,Green,4
2017,Gray,Green,2
2017,Red,Green,182
2017,Orange,Green,10
2017,Green,Red,45
2017,Orange,Green,22
2017,Green,Green,0
2017,Green,Green,1
2017,Green,Green,38
2017,Green,Green,62
2017,Red,Blue,488
2017,Blue,Red,78
2017,Gray,Green,5
2017,Blue,Orange,1596
2017,Red,Orange,476
2017,Green,Green,0
2017,Blue,Green,17
2017,Orange,Orange,434
2017,Green,Green,52
2017,Orange,Red,171
2017,Blue,Green,2
2017,Orange,Green,15
2017,Red,Green,4
2017,Green,Green,29
2017,Green,Green,131
2017,Green,Green,0
2017,Blue,Red,2
2017,Green,Red,51
2017,Green,Green,1923
2017,Orange,Blue,38
2017,Green,Red,243
2017,Green,Green,36
2017,Green,Orange,5
2017,Red,Green,574
2017,Orange,Green,230
2017,Orange,Red,121
2017,Green,Green,270
2017,Green,Green,552
2017,Orange,Red,52
2017,Green,Red,141
2017,Red,Green,77
2017,Green,Green,0
2017,Green,Orange,9
2017,Green,Red,64
2017,Green,Green,1
2017,Blue,Orange,30
2017,Green,Green,0
2017,Green,Green,9
2017,Blue,Green,1
2017,Red,Orange,0
2017,Green,Green,2
2017,Green,Green,0
2017,Orange,Orange,148
2017,Green,Green,7
2017,Green,Green,123
2017,Green,Green,0
2017,Green,Green,5
2017,Blue,Red,140
2017,Green,Green,26
2017,Red,Green,562
2017,Red,Orange,55
2017,Gray,Red,2145
2017,Green,Green,5
2017,Orange,Black,3613
2017,Green,Orange,14
2017,Orange,Red,88
2017,Orange,Green,3
2017,Orange,Red,275
2017,Green,Blue,14
2017,Green,Green,1
2017,Green,Green,0
2017,Blue,Green,70
2017,Red,Green,76
2017,Red,Green,3
2017,Orange,Gray,37
2017,Green,Orange,106
2017,Red,Red,448
2017,Green,Green,47
2017,Green,Red,153
2017,Red,Blue,1
2017,Green,Orange,1582
2017,Green,Red,79
2017,Red,Red,1139
2017,Green,Green,68
2017,Orange,Green,13
2017,Green,Red,968
2017,Green,Green,249
2017,Green,Blue,46
2017,Green,Green,89
2017,Blue,Green,10
2017,Green,Red,25
2017,Green,Green,9
2017,Orange,Green,16
2017,Orange,Green,5
2017,Red,Red,6033
2017,Green,Orange,290
2017,Green,Blue,66
2017,Green,Red,55
2017,Red,Green,39
2017,Orange,Black,5484
2017,Green,Blue,17
2017,Green,Green,182
2017,Green,Red,0
2017,Red,Green,6
2017,Orange,Green,27
2017,Green,Green,413
2017,Green,Orange,4
2017,Green,Green,6
2017,Green,Green,8
2017,Blue,Blue,6706
2017,Green,Green,95
2017,Orange,Green,13
2017,Orange,Green,4
2017,Black,Green,402
2017,Blue,Green,35
2017,Red,Orange,242
2017,Green,Red,12
2017,Green,Blue,233
2017,Orange,Green,6
2017,Green,Green,21
2017,Green,Red,131
2017,Red,Green,1022
2017,Orange,Green,7
2017,Red,Black,1936
2017,Green,Green,3
2017,Green,Red,21
2017,Green,Blue,2
2017,Orange,Green,6
2017,Orange,Orange,476
2017,Green,Green,0
2017,Orange,Green,1
2017,Red,Orange,42
2017,Green,Orange,3
2017,Green,Green,86
2017,Green,Blue,9
2017,Green,Gray,7
2017,Orange,Red,4
2017,Red,Orange,266
2017,Orange,Green,10
2017,Orange,Orange,149
2017,Green,Green,103
2017,Green,Green,18
2017,Green,Red,41
2017,Blue,Green,23
2017,Red,Green,8
2017,Green,Green,195
2017,Green,Orange,27
2017,Blue,Green,8
2017,Green,Green,33
2017,Green,Green,5
2017,Blue,Green,6
2017,Green,Green,2
2017,Red,Green,38
2017,Green,Green,151
2017,Green,Red,577
2017,Gray,Red,78
2017,Green,Green,305
2017,Green,Green,0
2017,Black,Red,5661
2017,Red,Orange,46
2017,Green,Orange,14
2017,Green,Green,0
2017,Orange,Green,14
2017,Green,Red,3
2017,Red,Green,11
2017,Red,Green,109
2017,Green,Green,2209
2017,Blue,Green,41
2017,Green,Blue,0
2017,Green,Blue,45
2017,Red,Orange,333
2017,Green,Green,425
2017,Green,Red,9
2017,Green,Red,35
2017,Red,Green,9
2017,Green,Orange,500
2017,Orange,Blue,191
2017,Green,Red,9
2017,Green,Red,635
2017,Green,Green,0
2017,Green,Green,9
2017,Blue,Green,2
2017,Green,Green,0
2017,Green,Green,0
2017,Green,Orange,33
2017,Green,Green,68
2017,Red,Green,42
2017,Green,Green,0
2017,Red,Red,5
2017,Green,Green,24
2017,Green,Green,117
2017,Green,Green,165
2017,Orange,Green,45
2017,Green,Green,10
2017,Green,Red,0
2017,Blue,Green,12
2017,Gray,Orange,53
2017,Blue,Green,3
2017,Green,Green,354
2017,Green,Red,0
2017,Green,Green,1
2017,Blue,Blue,426
2017,Green,Green,137
2017,Red,Green,30
2017,Blue,Green,1
2017,Green,Green,568
2017,Green,Red,5
2017,Red,Green,17
2017,Green,Orange,7
2017,Green,Red,0
2017,Black,Red,5428
2017,Green,Red,17
2017,Green,Orange,2
2017,Red,Green,4
2017,Black,Green,444
2017,Orange,Black,8
2017,Green,Orange,1
2017,Green,Green,18
2017,Red,Green,9
2017,Green,Green,1
2017,Red,Green,3
2017,Red,Orange,575
2017,Orange,Green,11
2017,Red,Red,513
2017,Red,Green,1
2017,Green,Red,35
2017,Green,Green,1
2017,Green,Red,3
2017,Red,Green,1
2017,Green,Green,266
2017,Orange,Red,188
2017,Orange,Green,4
2017,Green,Green,29
2017,Green,Green,293
2017,Red,Orange,55
2017,Orange,Blue,72
2017,Green,Green,43
2017,Orange,Blue,141
2017,Green,Green,15
2017,Red,Green,23
2017,Green,Green,215
2017,Red,Gray,210
2017,Gray,Green,9
2017,Green,Green,47
2017,Orange,Green,24
2017,Green,Green,517
2017,Orange,Green,11
2017,Green,Orange,1
2017,Red,Blue,198
2017,Green,Green,9
2017,Green,Red,35
2017,Orange,Red,197
2017,Red,Green,55
2017,Orange,Orange,963
2017,Red,Green,222
2017,Orange,Black,1
2017,Green,Green,7
2017,Black,Green,296
2017,Red,Green,12
2017,Green,Green,199
2017,Green,Green,69
2017,Blue,Orange,23
2017,Green,Green,0
2017,Green,Green,0
2017,Green,Red,943
2017,Red,Blue,163
2017,Gray,Blue,20
2017,Green,Green,452
2017,Green,Green,153
2017,Red,Red,27
2017,Green,Green,24
2017,Green,Green,127
2017,Green,Green,191
2017,Orange,Green,5
2017,Red,Green,25
2017,Red,Green,33
2017,Green,Red,25
2017,Green,Green,3
2017,Gray,Green,17
2017,Blue,Orange,7
2017,Blue,Green,12
2017,Red,Orange,146
2017,Red,Red,1363
2017,Green,Green,126
2017,Green,Green,14
2017,Red,Orange,544
2017,Green,Green,0
2017,Red,Red,322
2017,Green,Green,0
2017,Green,Green,70
2017,Green,Green,0
2017,Green,Orange,3
2017,Red,Red,14
2017,Green,Green,55
2017,Red,Orange,526
2017,Green,Green,11
2017,Red,Red,11
2017,Blue,Green,5
2017,Blue,Green,14
2017,Green,Green,0
2017,Green,Green,7
2017,Green,Red,4
2017,Green,Green,649
2017,Gray,Red,177
2017,Red,Red,546
2017,Green,Green,19
2017,Red,Blue,28
2017,Green,Green,92
2017,Orange,Green,15
2017,Green,Green,0
2017,Green,Green,504
2017,Green,Red,27
2017,Orange,Blue,126
2017,Blue,Green,12
2017,Green,Green,209
2017,Orange,Red,14
2017,Green,Orange,3
2017,Blue,Orange,65
2017,Blue,Green,5
2017,Green,Red,0
2017,Red,Red,3
2017,Green,Red,35
2017,Green,Green,9
2017,Green,Orange,7
2017,Green,Green,5
2017,Orange,Green,9
2017,Red,Green,7
2017,Red,Green,5
2017,Orange,Gray,71
2017,Green,Green,98
2017,Green,Blue,30
2017,Green,Green,23
2017,Green,Red,54
2017,Red,Blue,129
2017,Red,Orange,388
2017,Blue,Red,30
2017,Green,Green,13
2017,Red,Green,17
2017,Green,Green,609
2017,Green,Green,1
2017,Red,Red,784
2017,Green,Red,1
2017,Green,Orange,2
2017,Green,Orange,1
2017,Orange,Green,1
2017,Green,Red,13
2017,Green,Green,7
2017,Green,Green,0
2017,Orange,Green,6
2017,Green,Blue,5
2017,Green,Green,45
2017,Red,Green,29
2017,Black,Green,7
2017,Gray,Orange,16
2017,Red,Green,42
2017,Green,Green,540
2017,Green,Green,0
2017,Green,Red,79
2017,Green,Green,0
2017,Green,Green,10
2017,Green,Green,25
2017,Green,Orange,0
2017,Orange,Green,11
2017,Orange,Orange,2122
2017,Green,Green,14
2017,Orange,Green,12
2017,Green,Red,0
2017,Green,Blue,0
2017,Green,Green,553
2017,Green,Green,7
2017,Green,Orange,6
2017,Green,Green,0
2017,Green,Red,16
2017,Blue,Green,17
2017,Red,Red,857
2017,Red,Green,72
2017,Green,Green,2
2017,Green,Red,0
2017,Orange,Green,9
2017,Green,Red,0
2017,Orange,Blue,6
2017,Green,Green,3
2017,Black,Green,69
2017,Green,Red,21
2017,Green,Green,50
2017,Green,Green,132
2017,Red,Blue,117
2017,Green,Green,0
2017,Green,Red,17
2017,Green,Green,230
2017,Blue,Green,131
2017,Green,Red,1069
2017,Green,Red,1475
2017,Green,Green,2
2017,Green,Red,2
2017,Green,Green,462
2017,Green,Green,65
2017,Green,Green,128
2017,Green,Red,33
2017,Green,Green,193
2017,Orange,Green,14
2017,Green,Red,3
2017,Green,Green,61
2017,Green,Red,16
2017,Red,Green,0
2017,Orange,Blue,25
2017,Orange,Black,9
2017,Green,Green,1
2017,Red,Orange,610
2017,Green,Green,73
2017,Blue,Red,186
2017,Green,Blue,5
2017,Green,Orange,4
2017,Orange,Green,5
2017,Green,Green,10
2017,Black,Green,155
2017,Green,Red,0
2017,Blue,Red,177
2017,Red,Green,45
2017,Blue,Green,662
2017,Green,Orange,27
2017,Orange,Green,13
2017,Green,Gray,13
2017,Red,Green,33
2017,Green,Gray,2
2017,Green,Green,444
2017,Green,Red,34
2017,Green,Green,41
2017,Red,Red,8
2017,Green,Blue,231
2017,Green,Green,43
2017,Green,Red,37
2017,Green,Green,13
2017,Red,Green,34
2017,Red,Green,52
2017,Green,Green,171
2017,Green,Green,8
2017,Green,Blue,1
2017,Green,Green,23
2017,Orange,Red,71
